year,country_code,metric_code,mean,sd,lobound_10,upbound_90
2019,FJI,assem,3.7442708,.50523084,3.0975754,4.3909664
2017,GBR,assem,7.8747997,.47740608,7.26372,8.4858799
2018,GBR,assem,7.2755346,.26338834,6.9383974,7.6126719
2019,GBR,assem,6.516624,.4235366,5.9744973,7.0587506
2018,GUM,assem,8.003685,.80187947,6.9772792,9.0300903
2019,GUM,assem,7.9792595,.81951827,6.9302759,9.0282431
2017,JOR,assem,3.1658902,1.1494392,1.694608,4.6371722
2018,JOR,assem,3.2728517,.52733439,2.5978637,3.9478397
2019,JOR,assem,3.9580824,.82460785,2.9025843,5.0135803
2017,KAZ,assem,1.2656302,.27342784,.91564262,1.6156179
2018,KAZ,assem,1.8385317,.20826362,1.5719543,2.1051092
2019,KAZ,assem,2.0972726,.23837046,1.7921585,2.4023869
2017,KGZ,assem,5.266551,.50592726,4.6189642,5.9141378
2018,KGZ,assem,6.0858898,.4147867,5.5549626,6.616817
2019,KGZ,assem,5.4645972,.65471745,4.6265588,6.3026357
2017,KOR,assem,7.4907951,.55155772,6.7848015,8.1967888
2018,KOR,assem,7.6979609,.40661871,7.1774888,8.2184324
2019,KOR,assem,7.858202,.81041551,6.8208699,8.8955336
2017,LBR,assem,8.8913403,.84796667,7.805943,9.976738
2018,LBR,assem,6.7532187,.66763341,5.8986478,7.6077895
2019,LBR,assem,4.6528068,.79167205,3.6394665,5.6661468
2017,MEX,assem,5.5030112,.59179187,4.7455177,6.2605047
2018,MEX,assem,5.6840992,.31807217,5.276967,6.0912313
2019,MEX,assem,6.453403,.44705036,5.8811784,7.0256276
2017,MOZ,assem,4.9384966,.92894781,3.7494433,6.1275496
2018,MOZ,assem,5.1797018,.60604668,4.4039621,5.9554415
2019,MOZ,assem,4.3654709,.77921528,3.3680754,5.3628664
2018,NCL,assem,8.8740854,.52629626,8.2004261,9.5477448
2019,NCL,assem,8.916893,.62673604,8.1146708,9.7191153
2018,NIU,assem,9.5641966,.8039422,8.5351505,10.593243
2019,NIU,assem,9.5005865,.78304446,8.4982901,10.502883
2018,MNP,assem,8.2294321,.98044586,6.9744616,9.4844027
2019,MNP,assem,8.1848526,.97110707,6.9418354,9.4278698
2017,NPL,assem,6.243403,1.6716667,4.1036696,8.3831367
2018,NPL,assem,5.3984494,.66236144,4.5506268,6.2462721
2019,NPL,assem,4.4887514,.65792453,3.6466081,5.3308949
2018,NRU,assem,4.3617268,1.5044348,2.4360502,6.2874031
2019,NRU,assem,4.3356857,1.5265301,2.3817272,6.2896442
2017,NZL,assem,8.5478106,.51051182,7.8943553,9.2012653
2018,NZL,assem,8.5047445,.2039001,8.2437525,8.7657366
2019,NZL,assem,8.2450752,.25510922,7.9185352,8.5716152
2018,PNG,assem,6.6918693,.6129812,5.9072533,7.4764853
2019,PNG,assem,6.8392744,.66151941,5.9925294,7.6860194
2017,SAU,assem,1.166034,.48306727,.54770786,1.7843601
2018,SAU,assem,1.2000753,.2563183,.87198782,1.5281627
2019,SAU,assem,1.4617079,.39679694,.95380789,1.9696081
2018,TON,assem,7.4410791,.74056721,6.4931531,8.3890047
2019,TON,assem,7.8223281,.7862519,6.8159256,8.8287306
2017,USA,assem,5.9036818,.67760128,5.0363522,6.7710114
2018,USA,assem,6.435112,.37472656,5.955462,6.914762
2019,USA,assem,6.8178515,.46893257,6.217618,7.4180851
2017,VEN,assem,3.2175341,.52405745,2.5467405,3.8883276
2018,VEN,assem,3.0353894,.29617232,2.6562889,3.41449
2019,VEN,assem,2.6895401,.43381649,2.1342549,3.2448254
2017,VNM,assem,2.0713458,.29423437,1.6947259,2.4479659
2018,VNM,assem,2.2396693,.19809778,1.9861041,2.4932344
2019,VNM,assem,2.659554,.30594686,2.267942,3.0511661
2018,WSM,assem,7.3098817,.85885942,6.2105417,8.4092216
2019,WSM,assem,7.8841128,.59053802,7.1282244,8.6400013
2017,AGO,express,3.1273961,.98814654,1.8625685,4.3922238
2018,AGO,express,4.5048032,.47537953,3.8963175,5.1132889
2019,AGO,express,3.9684618,.62650913,3.1665301,4.7703934
2018,ASM,express,8.2297611,1.0741038,6.854908,9.6046143
2019,ASM,express,8.2335415,1.008268,6.9429584,9.5241241
2017,AUS,express,6.6281891,.61646086,5.839119,7.4172592
2018,AUS,express,6.1040006,.33987397,5.668962,6.5390391
2019,AUS,express,5.2426853,.37866816,4.7579899,5.7273808
2017,BRA,express,5.5556574,.6671555,4.7016983,6.4096165
2018,BRA,express,4.9084086,.26066256,4.5747604,5.2420568
2019,BRA,express,3.3279121,.23156218,3.0315125,3.6243117
2017,COD,express,2.3188591,.92381597,1.1363747,3.5013435
2018,COD,express,1.8928719,.40353602,1.3763458,2.4093981
2019,COD,express,4.2846503,.46398011,3.6907558,4.8785448
2018,COK,express,6.8165917,.55117089,6.111093,7.5220904
2019,COK,express,6.8159866,.54029059,6.1244144,7.5075588
2017,FJI,express,2.8317778,.33605313,2.4016297,3.2619259
2018,FJI,express,3.056525,.30467004,2.6665473,3.4465027
2019,FJI,express,3.5888376,.40502191,3.0704095,4.1072655
2017,GBR,express,7.8101482,.57401156,7.0754132,8.5448828
2018,GBR,express,6.8564725,.36343518,6.3912754,7.3216696
2019,GBR,express,6.3223519,.44942024,5.7470942,6.8976097
2018,GUM,express,7.2334313,.58733654,6.4816403,7.9852223
2019,GUM,express,7.2522039,.5949834,6.4906254,8.0137825
2017,JOR,express,3.5083447,1.3779073,1.7446233,5.2720661
2018,JOR,express,3.5237651,.55821604,2.8092484,4.2382817
2019,JOR,express,2.9782219,.46257612,2.3861244,3.5703194
2017,KAZ,express,2.147017,.29368901,1.771095,2.522939
2018,KAZ,express,2.0745487,.18150468,1.8422227,2.3068748
2019,KAZ,express,2.1521482,.29814312,1.7705251,2.5337715
2017,KGZ,express,4.761939,.68763441,3.881767,5.6421113
2018,KGZ,express,5.3489347,.33007735,4.9264355,5.7714338
2019,KGZ,express,3.7016516,.494587,3.0685802,4.334723
2017,KOR,express,6.2022676,.66877651,5.3462338,7.0583014
2018,KOR,express,6.1493177,.45609561,5.5655155,6.73312
2019,KOR,express,6.4344378,.59759361,5.669518,7.1993575
2017,LBR,express,8.3992662,.83020794,7.3366003,9.4619322
2018,LBR,express,6.0949602,.56759191,5.3684425,6.8214779
2019,LBR,express,4.0343752,.67981899,3.164207,4.9045434
2017,MEX,express,3.9540863,.53738415,3.2662346,4.6419382
2018,MEX,express,3.6424825,.3172906,3.2363505,4.0486145
2019,MEX,express,3.6985004,.40766668,3.176687,4.2203135
2018,MHL,express,5.1901402,2.477169,2.0193639,8.3609161
2019,MHL,express,5.8235269,2.1266177,3.1014562,8.5455971
2017,MOZ,express,3.8691287,.65264547,3.0337424,4.704515
2018,MOZ,express,3.2692499,.37181965,2.7933207,3.7451792
2019,MOZ,express,2.5252087,.34990704,2.0773277,2.9730897
2018,NCL,express,5.486135,.68327153,4.6115475,6.3607225
2019,NCL,express,6.3931117,.73137867,5.4569468,7.3292766
2018,NIU,express,7.8396573,1.4741076,5.9527993,9.7265148
2019,NIU,express,7.8681507,1.5456786,5.8896823,9.8466196
2018,MNP,express,7.5166187,.9937396,6.2446322,8.7886057
2019,MNP,express,7.4437776,.96263796,6.2116008,8.6759539
2017,NPL,express,4.2024169,1.7564342,1.9541811,6.4506526
2018,NPL,express,4.010036,.59805501,3.2445257,4.7755466
2019,NPL,express,3.6636701,.57658321,2.9256434,4.4016967
2018,NRU,express,3.0826881,.91542178,1.9109482,4.2544279
2019,NRU,express,3.3384252,1.0991504,1.9315126,4.7453375
2017,NZL,express,8.2590952,.54754758,7.5582342,8.9599562
2018,NZL,express,7.5524597,.29305369,7.177351,7.9275684
2019,NZL,express,7.2569914,.32293677,6.8436322,7.6703506
2018,PNG,express,6.090169,.57359707,5.3559647,6.8243732
2019,PNG,express,5.7642956,.53056073,5.0851779,6.4434133
2017,SAU,express,1.4496671,.46897486,.8493793,2.0499549
2018,SAU,express,.8817454,.284318,.51781833,1.2456725
2019,SAU,express,1.2154561,.4396835,.65266126,1.7782511
2018,SLB,express,3.8960161,1.1158333,2.4677496,5.3242826
2019,SLB,express,3.481801,1.545225,1.503913,5.4596891
2018,TON,express,6.8445468,.72682261,5.9142137,7.7748799
2019,TON,express,7.401197,.50405204,6.7560105,8.0463839
2017,USA,express,5.6374321,.56536072,4.9137702,6.361094
2018,USA,express,5.6945677,.35337299,5.2422504,6.1468849
2019,USA,express,5.8391576,.37617236,5.357657,6.3206582
2017,VEN,express,3.2031057,.81790882,2.1561823,4.2500291
2018,VEN,express,2.334671,.31339005,1.9335318,2.7358103
2019,VEN,express,2.0440495,.34627801,1.6008136,2.4872854
2017,VNM,express,2.1740696,.28805116,1.8053641,2.5427752
2018,VNM,express,1.8945737,.19678886,1.642684,2.1464634
2019,VNM,express,1.4720948,.28474173,1.1076254,1.8365642
2018,VUT,express,6.8878689,1.5503579,4.9034109,8.8723269
2019,VUT,express,6.1549478,1.9585239,3.6480372,8.6618586
2018,WSM,express,5.0404067,.930825,3.8489506,6.2318625
2019,WSM,express,5.0513582,.87165892,3.9356349,6.1670818
2017,AGO,polpart,3.1308951,.49021459,2.5034204,3.7583699
2018,AGO,polpart,4.6498613,.55194765,3.9433684,5.3563542
2019,AGO,polpart,4.9304123,.86339265,3.8252697,6.0355549
2018,ASM,polpart,8.4670439,.95904458,7.2394667,9.6946211
2019,ASM,polpart,8.427556,.95785934,7.2014961,9.653616
2017,AUS,polpart,8.1714592,.4255569,7.6267462,8.7161722
2018,AUS,polpart,7.8476024,.26760289,7.5050707,8.190134
2019,AUS,polpart,7.3470364,.33707851,6.915576,7.7784967
2017,BRA,polpart,5.2649488,.62815833,4.460906,6.0689917
2018,BRA,polpart,5.1103697,.35373291,4.6575913,5.563148
2019,BRA,polpart,4.7579961,.39208847,4.2561231,5.2598691
2017,COD,polpart,1.3342717,.82298225,.28085437,2.3876889
2018,COD,polpart,3.2164683,.57730699,2.4775155,3.9554212
2019,COD,polpart,6.1852379,.62012982,5.3914719,6.9790039
2018,COK,polpart,6.498755,.89018703,5.3593154,7.6381946
2019,COK,polpart,6.5478888,.87442261,5.428628,7.6671495
2017,FJI,polpart,4.4796796,.85767871,3.3818507,5.5775084
2018,FJI,polpart,4.741158,.47678563,4.1308722,5.3514438
2019,FJI,polpart,5.6429501,.68094838,4.7713361,6.514564
2017,GBR,polpart,6.6390114,.70648426,5.7347116,7.5433111
2018,GBR,polpart,6.5786223,.37918195,6.0932693,7.0639753
2019,GBR,polpart,6.5189419,.53514153,5.8339605,7.2039232
2018,GUM,polpart,7.641077,.48144874,7.0248227,8.2573318
2019,GUM,polpart,7.6776805,.50268614,7.0342422,8.3211184
2017,JOR,polpart,4.5676012,.77059084,3.5812449,5.5539575
2018,JOR,polpart,4.1191845,.64170325,3.2978044,4.9405646
2019,JOR,polpart,3.7459829,.60928893,2.9660931,4.5258727
2017,KAZ,polpart,1.7453431,.3006371,1.3605276,2.1301587
2018,KAZ,polpart,2.3775291,.24765016,2.0605369,2.6945214
2019,KAZ,polpart,2.3300421,.30148959,1.9441354,2.7159488
2017,KGZ,polpart,3.5536706,.64380074,2.7296057,4.3777356
2018,KGZ,polpart,5.6112356,.50744545,4.9617052,6.260766
2019,KGZ,polpart,5.4529157,.61947322,4.6599898,6.2458415
2017,KOR,polpart,7.9561782,.58696228,7.2048664,8.70749
2018,KOR,polpart,7.1640172,.50644386,6.515769,7.8122654
2019,KOR,polpart,6.358211,.87236118,5.2415886,7.4748335
2017,LBR,polpart,8.1521692,.89465028,7.0070167,9.2973213
2018,LBR,polpart,6.4597034,.98401254,5.2001672,7.7192397
2019,LBR,polpart,3.6149585,.61845303,2.8233387,4.4065785
2017,MEX,polpart,5.009551,.78442675,4.0054846,6.0136175
2018,MEX,polpart,5.716888,.4975349,5.0800433,6.3537326
2019,MEX,polpart,7.0771322,.44063646,6.5131178,7.6411467
2017,MOZ,polpart,3.648571,.65869284,2.8054442,4.4916978
2018,MOZ,polpart,3.5078204,.32311085,3.0942385,3.9214022
2019,MOZ,polpart,3.0368505,.40624407,2.5168581,3.5568428
2018,NCL,polpart,6.6277976,.69949055,5.7324495,7.5231457
2019,NCL,polpart,6.6872869,.86550415,5.5794415,7.7951322
2018,NIU,polpart,7.9629807,.6311667,7.1550875,8.770874
2019,NIU,polpart,7.9605474,.64581019,7.1339102,8.7871847
2018,MNP,polpart,7.4542894,1.0050436,6.1678338,8.7407455
2019,MNP,polpart,7.8064127,.88108569,6.6786232,8.9342022
2017,NPL,polpart,7.2419848,1.5635926,5.2405863,9.2433834
2018,NPL,polpart,6.6481767,.65909129,5.8045397,7.4918137
2019,NPL,polpart,6.3068128,.91417301,5.1366715,7.476954
2018,NRU,polpart,5.6034045,.6607703,4.7576184,6.4491906
2019,NRU,polpart,5.8426104,.79550952,4.824358,6.8608627
2017,NZL,polpart,7.0630283,.61413342,6.2769375,7.8491192
2018,NZL,polpart,7.0114231,.27969709,6.6534109,7.3694353
2019,NZL,polpart,7.1907907,.30953321,6.7945881,7.5869932
2018,PNG,polpart,5.8890362,.70211124,4.9903336,6.7877388
2019,PNG,polpart,5.8989229,.73842084,4.9537444,6.8441014
2017,SAU,polpart,1.0719721,.4595626,.48373201,1.6602123
2018,SAU,polpart,.71037436,.3184163,.30280149,1.1179472
2019,SAU,polpart,.43639866,.52949673,-.24135716,1.1141545
2018,SLB,polpart,8.2351503,1.2915595,6.581954,9.8883467
2019,SLB,polpart,6.5861001,1.603228,4.5339684,8.6382322
2018,TON,polpart,6.9286332,.67729676,6.0616932,7.7955732
2019,TON,polpart,7.2868853,.63247609,6.4773159,8.0964546
2017,USA,polpart,4.3727312,.53091174,3.6931641,5.0522981
2018,USA,polpart,4.5232015,.35204691,4.0725813,4.9738216
2019,USA,polpart,4.6608939,.39774838,4.1517758,5.170012
2017,VEN,polpart,2.56022,.43261731,2.00647,3.11397
2018,VEN,polpart,1.9266009,.23226176,1.6293058,2.223896
2019,VEN,polpart,1.6759145,.34284365,1.2370746,2.1147544
2017,VNM,polpart,1.669336,.34832835,1.2234757,2.1151962
2018,VNM,polpart,1.7007338,.24940524,1.3814951,2.0199726
2019,VNM,polpart,1.8781638,.34712547,1.4338433,2.3224845
2018,WSM,polpart,7.5178823,1.5350423,5.5530281,9.4827366
2019,WSM,polpart,7.027648,1.5495957,5.0441656,9.0111303
2017,AGO,physint,4.4279113,.95110554,3.2104962,5.6453261
2018,AGO,physint,5.2202172,.87751991,4.0969915,6.3434429
2019,AGO,physint,5.2766223,.97032696,4.0346036,6.518641
2017,AUS,physint,7.4889417,.86641163,6.3799348,8.5979481
2018,AUS,physint,7.2986789,.86810273,6.1875072,8.4098501
2019,AUS,physint,6.6607428,.87672025,5.5385408,7.7829447
2017,BRA,physint,3.681855,.87597144,2.5606115,4.8030982
2018,BRA,physint,3.3932614,.86713696,2.2833261,4.5031967
2019,BRA,physint,2.8804979,.90402538,1.7233454,4.0376506
2017,COD,physint,4.4210544,1.076774,3.0427837,5.799325
2018,COD,physint,3.5471115,.87389934,2.4285204,4.6657028
2019,COD,physint,4.2161698,.92543042,3.0316188,5.4007206
2018,COK,physint,8.2026978,1.071503,6.8311739,9.5742216
2019,COK,physint,8.1940632,1.0351056,6.8691282,9.5189981
2017,FJI,physint,6.799469,.9086234,5.6364312,7.9625068
2018,FJI,physint,7.2516975,.87726384,6.1287999,8.3745956
2019,FJI,physint,7.8925018,.91784048,6.7176661,9.067338
2017,GBR,physint,7.5870337,.86884522,6.4749117,8.6991558
2018,GBR,physint,7.5580263,.88294429,6.4278574,8.6881952
2019,GBR,physint,7.4659019,.87790287,6.342186,8.5896177
2018,GUM,physint,8.257184,.95468485,7.0351872,9.4791803
2019,GUM,physint,8.3386555,.88518,7.2056251,9.4716854
2017,JOR,physint,6.3858423,.98777121,5.1214952,7.6501894
2018,JOR,physint,6.6860437,.90143639,5.5322051,7.8398824
2019,JOR,physint,6.3186712,.98592108,5.0566921,7.5806503
2017,KAZ,physint,6.0264854,.85812336,4.9280877,7.1248832
2018,KAZ,physint,6.1044874,.88410842,4.9728289,7.236146
2019,KAZ,physint,5.3808756,.9234969,4.1987996,6.5629516
2017,KGZ,physint,6.9134235,.88382065,5.7821331,8.044714
2018,KGZ,physint,7.1615887,.86783725,6.0507569,8.2724199
2019,KGZ,physint,7.3320017,.95882839,6.1047015,8.5593023
2017,KOR,physint,7.4605336,.92700404,6.2739682,8.6470985
2018,KOR,physint,8.1566105,.96674567,6.9191761,9.3940449
2019,KOR,physint,8.9952593,1.1059777,7.579608,10.410911
2017,LBR,physint,6.2628717,.95323354,5.0427327,7.4830108
2018,LBR,physint,7.0897408,.9853304,5.8285179,8.3509636
2019,LBR,physint,6.4585152,.90789074,5.2964149,7.6206155
2017,MEX,physint,2.576777,1.0019819,1.2942402,3.8593137
2018,MEX,physint,2.1866586,.88792729,1.0501117,3.3232055
2019,MEX,physint,3.0192869,1.1287779,1.5744512,4.4641228
2017,MOZ,physint,4.3736186,.92826492,3.1854396,5.5617976
2018,MOZ,physint,4.6205382,.88911927,3.4824655,5.7586107
2019,MOZ,physint,4.3858027,.92837799,3.197479,5.5741267
2018,NCL,physint,8.4553518,1.0014176,7.1735373,9.7371664
2019,NCL,physint,8.7511673,.94196242,7.5454555,9.9568796
2018,NIU,physint,8.7624035,.97499943,7.5144043,10.010403
2019,NIU,physint,8.5643997,1.0203236,7.2583857,9.8704138
2018,MNP,physint,7.8742051,1.0749706,6.4982429,9.2501678
2019,MNP,physint,7.7449145,.93193537,6.5520372,8.9377918
2017,NPL,physint,7.1399155,.98690891,5.8766723,8.4031591
2018,NPL,physint,6.6839194,.89519358,5.5380716,7.8297672
2019,NPL,physint,6.3147693,.98721993,5.0511279,7.5784106
2018,NRU,physint,6.9442177,.94910079,5.7293687,8.1590672
2019,NRU,physint,6.8661294,1.1765347,5.3601651,8.3720942
2017,NZL,physint,7.9870634,.8797102,6.8610344,9.1130924
2018,NZL,physint,7.9017282,.86396098,6.7958579,9.0075979
2019,NZL,physint,7.8442478,.88157696,6.7158294,8.9726667
2018,PNG,physint,5.9441557,.89256179,4.8016768,7.0866346
2019,PNG,physint,5.8707242,.95044923,4.6541491,7.0872993
2017,SAU,physint,2.7914393,1.1293259,1.3459022,4.2369766
2018,SAU,physint,2.3172054,.98682815,1.0540653,3.5803454
2019,SAU,physint,3.402149,1.0394179,2.0716941,4.732604
2018,SLB,physint,8.027317,1.0069635,6.7384038,9.3162308
2019,SLB,physint,7.7337499,1.0495943,6.3902693,9.0772305
2018,TON,physint,7.0566349,.99721205,5.7802033,8.333066
2019,TON,physint,7.1416779,1.0443472,5.8049135,8.4784422
2017,USA,physint,4.8154726,.93095773,3.6238468,6.0070987
2018,USA,physint,4.6842165,.88700062,3.5488558,5.8195772
2019,USA,physint,4.3827639,.91011053,3.2178223,5.5477052
2017,VEN,physint,3.6206069,.99882323,2.3421133,4.8991008
2018,VEN,physint,3.0850649,.8733452,1.967183,4.2029467
2019,VEN,physint,2.0130785,.91848898,.83741254,3.1887443
2017,VNM,physint,4.6630077,.88445199,3.5309093,5.7951064
2018,VNM,physint,4.0434771,.84776723,2.9583349,5.1286192
2019,VNM,physint,3.3828533,.87377781,2.2644176,4.5012889
2018,WSM,physint,7.4837584,.94846898,6.2697182,8.6977987
2019,WSM,physint,7.8250294,.9173559,6.6508141,8.9992447
2017,AGO,empower,3.2642725,.88556838,2.1307449,4.3978
2018,AGO,empower,4.6932526,.86731982,3.5830832,5.803422
2019,AGO,empower,4.7904644,.92474389,3.6067922,5.9741364
2018,ASM,empower,8.7790785,1.0383809,7.4499512,10.108206
2019,ASM,empower,8.8572216,1.138822,7.3995295,10.314914
2017,AUS,empower,7.4915404,.95074511,6.2745867,8.7084942
2018,AUS,empower,7.1465507,.88392043,6.0151324,8.2779684
2019,AUS,empower,6.2390213,.85368806,5.1463008,7.3317418
2017,BRA,empower,6.0572634,.90634775,4.8971381,7.2173886
2018,BRA,empower,5.4174118,.84013468,4.3420396,6.492784
2019,BRA,empower,4.7082858,.85415787,3.6149638,5.8016081
2017,COD,empower,2.5519967,.99796355,1.2746034,3.82939
2018,COD,empower,2.8513308,.87156814,1.7357235,3.966938
2019,COD,empower,5.6504235,.92356306,4.4682627,6.8325844
2018,COK,empower,7.9433274,.98660117,6.6804781,9.2061768
2019,COK,empower,7.6922002,.96057373,6.462666,8.9217348
2017,FJI,empower,3.8951137,.90032619,2.7426963,5.0475311
2018,FJI,empower,4.1204667,.83494002,3.0517435,5.1891899
2019,FJI,empower,4.6223884,.86964476,3.509243,5.7355337
2017,GBR,empower,7.8335805,.91008306,6.668674,8.9984865
2018,GBR,empower,7.1664348,.87284404,6.0491943,8.2836752
2019,GBR,empower,6.925251,.85879236,5.8259969,8.0245056
2018,GUM,empower,7.7852073,.87478638,6.6654806,8.9049339
2019,GUM,empower,8.0320158,.93624479,6.8336225,9.2304087
2017,JOR,empower,4.131115,1.1085503,2.7121706,5.5500593
2018,JOR,empower,3.714246,.88111591,2.5864177,4.8420744
2019,JOR,empower,3.9653256,.91890669,2.789125,5.1415262
2017,KAZ,empower,1.9917957,.87212598,.87547439,3.1081169
2018,KAZ,empower,2.389168,.86730695,1.2790152,3.499321
2019,KAZ,empower,2.5095398,.87982219,1.3833674,3.6357121
2017,KGZ,empower,4.9320908,.90365267,3.7754154,6.0887661
2018,KGZ,empower,5.9383402,.87058443,4.8239923,7.0526881
2019,KGZ,empower,5.3144231,.86790109,4.2035098,6.4253364
2017,KOR,empower,7.4325871,.94862467,6.2183475,8.6468267
2018,KOR,empower,7.2526445,.86798012,6.1416302,8.3636589
2019,KOR,empower,6.9823041,.94446498,5.7733889,8.1912193
2017,LBR,empower,8.6136656,.95857936,7.3866839,9.8406467
2018,LBR,empower,6.9092774,.97627699,5.6596427,8.1589117
2019,LBR,empower,4.5390272,.91295743,3.3704417,5.7076125
2017,MEX,empower,5.1020398,.89439684,3.957212,6.2468677
2018,MEX,empower,5.2446256,.84076118,4.1684513,6.3207998
2019,MEX,empower,6.0774279,.89421034,4.9328384,7.2220173
2017,MOZ,empower,4.600697,.96429068,3.366405,5.8349891
2018,MOZ,empower,4.2386456,.86767489,3.1280217,5.3492694
2019,MOZ,empower,3.6764946,.88604313,2.5423594,4.8106298
2018,NCL,empower,7.2790823,.95369923,6.0583472,8.4998169
2019,NCL,empower,7.7315154,1.0239507,6.4208584,9.0421724
2018,NIU,empower,8.6487484,1.0352389,7.3236427,9.9738541
2019,NIU,empower,8.8957386,1.057157,7.5425777,10.248899
2018,MNP,empower,8.2744827,1.0049679,6.9881239,9.5608416
2019,MNP,empower,8.0949278,1.0372883,6.7671986,9.422657
2017,NPL,empower,6.1750126,1.3721201,4.4186988,7.9313264
2018,NPL,empower,5.5330234,.91422856,4.3628106,6.7032361
2019,NPL,empower,4.9286675,.99156791,3.6594605,6.1978745
2018,NRU,empower,4.1656795,.94035208,2.9620287,5.3693299
2019,NRU,empower,4.6708651,1.0208496,3.3641777,5.9775524
2017,NZL,empower,8.1500626,.91103989,6.9839315,9.3161936
2018,NZL,empower,7.9508266,.87075949,6.8362546,9.0653992
2019,NZL,empower,7.748919,.85762227,6.6511626,8.8466759
2018,PNG,empower,6.4884033,.95674229,5.263773,7.7130337
2019,PNG,empower,6.4422965,.88355458,5.3113465,7.5732465
2017,SAU,empower,1.4363049,.92848301,.24784668,2.6247633
2018,SAU,empower,1.2507319,.89688092,.10272436,2.3987396
2019,SAU,empower,1.4606346,.91545522,.28885192,2.6324172
2018,TON,empower,7.2856827,.95409381,6.0644426,8.5069227
2019,TON,empower,7.6254425,.94937223,6.4102459,8.8406391
2017,USA,empower,5.78052,.95338482,4.5601873,7.0008526
2018,USA,empower,5.9417934,.86924416,4.8291607,7.0544262
2019,USA,empower,6.0345769,.87976569,4.9084768,7.160677
2017,VEN,empower,3.4234781,1.0015202,2.1415324,4.7054238
2018,VEN,empower,2.7648728,.87937617,1.6392713,3.8904743
2019,VEN,empower,2.5278509,.86998832,1.4142659,3.6414359
2017,VNM,empower,2.3088455,.85519475,1.2141962,3.4034948
2018,VNM,empower,2.2942517,.8669768,1.1845214,3.4039819
2019,VNM,empower,2.350085,.87199968,1.2339255,3.4662447
2018,WSM,empower,6.7541466,1.0486817,5.4118338,8.0964594
2019,WSM,empower,6.9223938,1.1073726,5.5049567,8.3398304
